"","t","x","y","z","v","w"
"1",0,97,1,2,3,4
"2",0.05,96.9642,1.03405,2.00175,3.00597,3.98803
"3",0.1,96.9285661861474,1.0678078763526,2.0036259375,3.01192200399776,3.97609599600224
"4",0.15,96.8930978915702,1.10127551733102,2.00562659109882,3.01785606416052,3.96419788183948
"5",0.2,96.8577944523359,1.13445479996636,2.00775074769771,3.02377223250619,3.95233555165581
"6",0.25,96.8226552074367,1.16734759011342,2.00999720244989,3.02967056090387,3.94050889990565
"7",0.3,96.7876794987735,1.19995574251612,2.01236475871037,3.0355511010744,3.92871782135269
"8",0.35,96.7528666711413,1.23228110087259,2.01485222798609,3.04141390459088,3.91696221106892
"9",0.4,96.7182160722138,1.26432549789979,2.01745842988638,3.0472590228792,3.90524196443363
"10",0.45,96.6837270525286,1.2960907553978,2.02018219207362,3.05308650721854,3.89355697713234
"11",0.5,96.649398965472,1.32757868431371,2.02302235021428,3.05889640874192,3.88190714515591
"12",0.55,96.6152311672646,1.35879108480513,2.02597774793025,3.06468877843669,3.87029236479945
"13",0.6,96.5812230169464,1.38972974630331,2.02904723675033,3.07046366714503,3.8587125326614
"14",0.65,96.5473738763619,1.42039644757589,2.03222967606222,3.0762211255645,3.84716754564251
"15",0.7,96.5136831101461,1.45079295678932,2.03552393306457,3.0819612042485,3.83565730094489
"16",0.75,96.4801500857097,1.48092103157082,2.03892888271946,3.08768395360679,3.82418169607102
"17",0.8,96.4467741732248,1.51078241907006,2.04244340770513,3.093389423906,3.81274062882278
"18",0.85,96.4135547456107,1.54037885602039,2.04606639836894,3.0990776652701,3.80133399730049
"19",0.9,96.3804911785196,1.5697120687998,2.04979675268065,3.10474872768091,3.78996169990197
"20",0.95,96.3475828503226,1.59878377349144,2.05363337618597,3.11040266097857,3.77862363532157
"21",1,96.3148291420959,1.62759567594379,2.05757518196038,3.11603951486204,3.76731970254919
"22",1.05,96.2822294376063,1.65614947183052,2.0616210905632,3.1216593388896,3.7560498008694
"23",1.1,96.2497831232981,1.68444684670996,2.06577002999201,3.12726218247927,3.74481382986045
"24",1.15,96.2174895882786,1.71248947608421,2.07002093563718,3.13284809490937,3.73361168939333
"25",1.2,96.1853482243053,1.7402790254579,2.07437275023685,3.13841712531892,3.72244327963087
"26",1.25,96.1533584257713,1.76781715039663,2.07882442383208,3.14396932270815,3.7113085010268
"27",1.3,96.1215195896928,1.79510549658503,2.08337491372224,3.14950473593894,3.7002072543248
"28",1.35,96.0898311156948,1.8221456998845,2.08802318442071,3.15502341373534,3.68913944055761
"29",1.4,96.0582924059986,1.84893938639059,2.09276820761086,3.16052540468396,3.67810496104611
"30",1.45,96.0269028654078,1.87548817249005,2.09760896210221,3.16601075723447,3.66710371739841
"31",1.5,95.9956619012956,1.90179366491752,2.10254443378695,3.17147951970008,3.6561356115089
"32",1.55,95.9645689235915,1.92785746081193,2.1075736155966,3.17693174025792,3.64520054555743
"33",1.6,95.9336233447685,1.95368114777252,2.11269550745905,3.18236746694958,3.63429842200833
"34",1.65,95.9028245798298,1.97926630391454,2.11790911625574,3.18778674768148,3.62342914360956
"35",1.7,95.8721720462962,2.00461449792465,2.12321345577916,3.19318963022536,3.6125926133918
"36",1.75,95.8416651641935,2.02972728911594,2.1286075466906,3.19857616221874,3.60178873466757
"37",1.8,95.8113033560393,2.05460622748265,2.13409041647809,3.2039463911653,3.59101741103036
"38",1.85,95.7810860468308,2.07925285375461,2.13966109941468,3.20930036443536,3.58027854635371
"39",1.9,95.7510126640319,2.10366869945127,2.14531863651684,3.21463812926632,3.56957204479038
"40",1.95,95.7210826375613,2.12785528693547,2.15106207550327,3.21995973276308,3.55889781077145
"41",2,95.6912953997794,2.15181412946687,2.15689047075377,3.22526522189846,3.54825574900546
"42",2.05,95.6616503854764,2.17554673125511,2.16280288326852,3.23055464351365,3.53764576447756
"43",2.1,95.63214703186,2.19905458751256,2.16879838062746,3.23582804431862,3.52706776244861
"44",2.15,95.6027847785432,2.22233918450686,2.17487603695,3.24108547089256,3.51652164845438
"45",2.2,95.573563067532,2.24540199961308,2.18103493285495,3.24632696968426,3.50600732830464
"46",2.25,95.5444813432138,2.26824450136561,2.18727415542065,3.25155258701258,3.49552470808235
"47",2.3,95.515539052345,2.29086814950974,2.19359279814535,3.25676236906685,3.48507369414279
"48",2.35,95.4867356440393,2.31327439505288,2.19998996090786,3.26195636190726,3.47465419311275
"49",2.4,95.458070569756,2.3354646803156,2.2064647499284,3.26713461146529,3.46426611188966
"50",2.45,95.4295432832882,2.35744043898222,2.21301627772966,3.27229716354413,3.45390935764076
"51",2.5,95.4011532407507,2.37920309615121,2.21964366309811,3.27744406381906,3.44358383780228
"52",2.55,95.3728999005692,2.40075406838525,2.22634603104558,3.28257535783786,3.43328946007861
"53",2.6,95.3447827234681,2.42209476376099,2.23312251277098,3.28769109102125,3.42302613244147
"54",2.65,95.3168011724592,2.44322658191857,2.23997224562231,3.29279130866323,3.4127937631291
"55",2.7,95.2889547128304,2.46415091411073,2.24689437305888,3.29787605593153,3.40259226064542
"56",2.75,95.2612428121345,2.48486914325179,2.25388804461374,3.30294537786797,3.39242153375925
"57",2.8,95.2336649401775,2.5053826439662,2.26095241585632,3.30799931938887,3.38228149150347
"58",2.85,95.2062205690078,2.52569278263688,2.26808664835534,3.31303792528544,3.37217204317422
"59",2.9,95.1789091729049,2.54580091745327,2.27528990964187,3.31806124022417,3.36209309833012
"60",2.95,95.1517302283683,2.56570839845904,2.28256137317268,3.3230693087472,3.35204456679143
"61",3,95.1246832141067,2.58541656759964,2.28990021829373,3.32806217527273,3.34202635863928
"62",3.05,95.0977676110267,2.60492675876942,2.29730563020393,3.33303988409541,3.33203838421487
"63",3.1,95.0709829022224,2.62424029785858,2.30477679991911,3.33800247938666,3.32208055411868
"64",3.15,95.0443285729641,2.64335850279979,2.31231292423616,3.34295000519514,3.31215277920969
"65",3.2,95.017804110688,2.6622826836146,2.31991320569743,3.34788250544705,3.30225497060457
"66",3.25,94.9914090049853,2.68101414245947,2.32757685255528,3.35280002394653,3.29238703967693
"67",3.3,94.9651427475914,2.69955417367166,2.33530307873695,3.35770260437605,3.28254889805654
"68",3.35,94.9390048323758,2.7179040638147,2.34309110380948,3.36259029029678,3.27274045762851
"69",3.4,94.9129947553313,2.73606509172378,2.35094015294498,3.36746312514891,3.2629616305326
"70",3.45,94.8871120145634,2.75403852855065,2.358849456886,3.37232115225209,3.25321232916238
"71",3.5,94.8613561102804,2.77182563780847,2.36681825191118,3.37716441480574,3.24349246616448
