"","t","x","y","z","v","w"
"1",0,97,1,2,3,4
"2",0.02,96.98568,1.01362,2.0007,3.002388,3.995212
"3",0.04,96.9713865938974,1.02719325610257,2.00142015,3.00477312064466,3.99042975935534
"4",0.06,96.9571197389851,1.04071988919078,2.00216037182415,3.00715536527294,3.98565327127106
"5",0.08,96.942879392631,1.05420001985975,2.00292058750921,3.00953473722001,3.98088252896014
"6",0.1,96.9286655122787,1.06763376841726,2.003700719304,3.01191123981718,3.97611752564356
"7",0.12,96.9144780554466,1.08102125488449,2.0045006896689,3.01428487639196,3.97135825455022
"8",0.14,96.900316979728,1.09436259899665,2.00532042127536,3.01665565026806,3.96660470891698
"9",0.16,96.886182242791,1.10765792020365,2.00615983700534,3.01902356476538,3.96185688198864
"10",0.18,96.8720738023784,1.12090733767079,2.00701885995085,3.02138862320002,3.9571147670179
"11",0.2,96.8579916163072,1.13411097027942,2.00789741341337,3.02375082888428,3.95237835726538
"12",0.22,96.843935642469,1.14726893662759,2.00879542090343,3.02611018512668,3.9476476459996
"13",0.24,96.8299058388293,1.16038135503073,2.00971280614001,3.02846669523196,3.94292262649697
"14",0.26,96.8159021634276,1.17344834352231,2.0106494930501,3.03082036250108,3.93820329204177
"15",0.28,96.8019245743774,1.1864700198545,2.01160540576816,3.03317119023123,3.93348963592617
"16",0.3,96.7879730298656,1.19944650149881,2.01258046863564,3.03551918171583,3.92878165145018
"17",0.32,96.7740474881528,1.2123779056468,2.01357460620043,3.03786434024453,3.92407933192168
"18",0.34,96.7601479075729,1.22526434921066,2.01458774321642,3.04020666910325,3.91938267065636
"19",0.36,96.7462742465331,1.23810594882392,2.01561980464295,3.04254617157415,3.91469166097776
"20",0.38,96.7324264635136,1.2509028208421,2.01667071564433,3.04488285093562,3.91000629621722
"21",0.4,96.7186045170673,1.26365508134332,2.01774040158933,3.04721671046234,3.90532656971392
"22",0.42,96.7048083658203,1.27636284612902,2.01882878805071,3.04954775342524,3.9006524748148
"23",0.44,96.6910379684708,1.28902623072452,2.01993580080469,3.05187598309154,3.89598400487461
"24",0.46,96.6772932837898,1.30164535037974,2.02106136583045,3.05420140272472,3.89132115325588
"25",0.48,96.6635742706205,1.31422032006981,2.02220540930969,3.05652401558453,3.88666391332889
"26",0.5,96.6498808878782,1.32675125449571,2.02336785762607,3.05884382492703,3.88201227847169
"27",0.52,96.6362130945503,1.33923826808495,2.02454863736476,3.06116083400457,3.87736624207008
"28",0.54,96.6225708496959,1.35168147499216,2.02574767531194,3.06347504606577,3.87272579751758
"29",0.56,96.6089541124459,1.36408098909976,2.02696489845431,3.06578646435559,3.86809093821547
"30",0.58,96.5953628420028,1.37643692401859,2.02820023397857,3.06809509211526,3.86346165757271
"31",0.6,96.5817969976405,1.38874939308853,2.02945360927101,3.07040093258236,3.85883794900599
"32",0.62,96.5682565387039,1.40101850937917,2.03072495191694,3.07270398899075,3.85421980593969
"33",0.64,96.5547414246093,1.41324438569041,2.03201418970024,3.07500426457064,3.84960722180588
"34",0.66,96.541251614844,1.42542713455311,2.03332125060289,3.07730176254856,3.84500019004431
"35",0.68,96.5277870689658,1.4375668682297,2.03464606280448,3.07959648614736,3.8403987041024
"36",0.7,96.5143477466034,1.44966369871485,2.0359885546817,3.08188843858625,3.83580275743521
"37",0.72,96.500933607456,1.46171773773603,2.0373486548079,3.08417762308077,3.83121234350546
"38",0.74,96.4875446112932,1.4737290967542,2.03872629195258,3.08646404284281,3.82662745578352
"39",0.76,96.4741807179547,1.48569788696439,2.04012139508093,3.08874770108062,3.82204808774736
"40",0.78,96.4608418873503,1.49762421929636,2.04153389335335,3.09102860099878,3.8174742328826
"41",0.8,96.4475280794598,1.50950820441519,2.04296371612495,3.09330674579827,3.81290588468245
"42",0.82,96.434239254333,1.52134995272189,2.04441079294512,3.09558213867643,3.80834303664772
"43",0.84,96.4209753720889,1.53314957435406,2.04587505355703,3.09785478282695,3.80378568228682
"44",0.86,96.4077363929163,1.54490717918649,2.04735642789714,3.10012468143991,3.79923381511571
"45",0.88,96.3945222770735,1.55662287683174,2.04885484609476,3.1023918377018,3.79468742865796
"46",0.9,96.3813329848876,1.56829677664081,2.05037023847157,3.10465625479545,3.79014651644467
"47",0.92,96.3681684767551,1.57992898770372,2.05190253554114,3.10691793590013,3.78561107201451
"48",0.94,96.3550287131414,1.59151961885009,2.05345166800848,3.10917688419147,3.78108108891367
"49",0.96,96.3419136545806,1.60306877864984,2.05501756676955,3.11143310284152,3.77655656069589
"50",0.98,96.3288232616755,1.61457657541369,2.05660016291082,3.11368659501874,3.77203748092243
"51",1,96.3157574950973,1.62604311719385,2.05819938770877,3.115937363888,3.76752384316204
"52",1.02,96.3027163155859,1.63746851178458,2.05981517262948,3.11818541261059,3.76301564099099
"53",1.04,96.289699683949,1.64885286672281,2.06144744932811,3.12043074434421,3.75851286799305
"54",1.06,96.2767075610628,1.66019628928873,2.06309614964846,3.122673362243,3.75401551775946
"55",1.08,96.263739907871,1.6714988865064,2.06476120562253,3.12491326945752,3.74952358388893
"56",1.1,96.2507966853856,1.68276076514436,2.06644254947004,3.1271504691348,3.74503705998764
"57",1.12,96.2378778546858,1.69398203171619,2.06814011359797,3.12938496441826,3.74055593966923
"58",1.14,96.2249833769187,1.70516279248115,2.06985383060011,3.13161675844781,3.73608021655478
"59",1.16,96.2121132132986,1.71630315344475,2.07158363325659,3.13384585435978,3.7316098842728
"60",1.18,96.1992673251072,1.72740322035934,2.07332945453345,3.13607225528699,3.72714493645923
"61",1.2,96.186445673693,1.73846309872473,2.07509122758218,3.13829596435869,3.72268536675744
"62",1.22,96.173648220472,1.74948289378875,2.07686888573923,3.14051698470061,3.71823116881818
"63",1.24,96.1608749269265,1.76046271054784,2.07866236252562,3.14273531943494,3.71378233629962
"64",1.26,96.1481257546059,1.77140265374767,2.08047159164643,3.14495097168037,3.70933886286731
"65",1.28,96.1354006651259,1.78230282788369,2.0822965069904,3.14716394455205,3.70490074219418
"66",1.3,96.1226996201688,1.79316333720172,2.08413704262943,3.14937424116161,3.70046796796052
"67",1.32,96.1100225814832,1.80398428569857,2.08599313281818,3.15158186461718,3.696040533854
"68",1.34,96.0973695108838,1.81476577712258,2.0878647119936,3.15378681802339,3.69161843356963
"69",1.36,96.0847403702513,1.8255079149742,2.08975171477448,3.15598910448135,3.68720166080976
"70",1.38,96.0721351215323,1.83621080250662,2.09165407596103,3.15818872708868,3.68279020928407
"71",1.4,96.0595537267393,1.84687454272628,2.09357173053441,3.16038568893953,3.67838407270958
"72",1.42,96.0469961479502,1.8574992383935,2.09550461365629,3.16257999312453,3.6739832448106
"73",1.44,96.0344623473085,1.86808499202303,2.09745266066841,3.16477164273085,3.66958771931876
"74",1.46,96.0219522870231,1.87863190588463,2.09941580709218,3.16696064084216,3.66519748997298
"75",1.48,96.0094659293681,1.88914008200364,2.10139398862817,3.16914699053869,3.66081255051948
